identifier,MolWt,HeavyAtomCount,TotalAtomCount,RotatableBonds,RingCount,FractionCSP3,HBD,HBA,TPSA,FormalCharge,LogP,MolarRefractivity,HeteroatomCount,StereocenterCount,DoubleBondCount,TripleBondCount,BridgeheadAtomCount,RadiusOfGyration,Asphericity,Eccentricity,SpherocityIndex,InertialShapeFactor,PMI1,PMI2,PMI3,PMI_Ratio1,PMI_Ratio2,BoundingBoxVolume,CovalentRadiusSum,ShapeIndex,Max_EState,Min_EState,Avg_EState,partial_charge_max,partial_charge_min,total_partial_charge,Hydroxyl,Carbonyl,Amine,Halogen,Sulfonyl,Ester,Ether,Thiol,Phenol,Carboxylic_Acid,Imine,Alkyne,Nitrile,Aldehyde,Ketone,Lactone,Lactam,Halogenated_Aromatics,Quaternary_Carbons,SSSR_count,Largest_ring_size,Macrocycle_count,Fraction_aromatic_rings,Aromatic_ring_count,Fused_ring_count,Bridged_ring_count,Spiro_atom_count,WienerIndex,ZagrebIndex,BalabanIndex,BertzCTIndex,Chi0,Chi1,Chi2,Chi3,Chi4,AtomInformationContent,BondInformationContent,TopologicalDiameter,TopologicalRadius,TotalPathCount,FragmentComplexityScore,PathComplexityIndex,GraphDistanceDistributionEntropy,Score
CNP0000750.0,1053.3150000000007,72,72,43,2,0.8867924528301887,9,17,288.66,0,7.44110000000001,272.2946999999991,19,13,5,0,0,13.313121216895528,0.349713118405646,0.9486349430203316,0.0093381221641387,1.1686128547859448e-05,58918.736857776814,128226.6759856852,186231.9957546545,0.3163727941540047,0.6885319327974843,6086.992554323858,83.30000000000017,1.1686128547859448e-05,13.41972044520968,-5.401171156908142,2.4672067901234573,0.54296774,-0.39725578,6.854534149169922e-07,9,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.0,0,0,0,0,37013.0,328.0,1.877174294526661,1484.270101075881,52.98849535967624,34.66514065681637,19.85493204491876,13.51627515386532,8.965207080418077,0.911057860917157,0.3602750564216626,41.0,21.0,270,1,3.75,5.018980122836619,-7.284
CNP0000785.0,999.2229999999994,68,68,40,2,0.9183673469387756,9,17,288.66,0,6.104700000000005,253.92069999999896,19,13,4,0,0,11.850195579972496,0.289055936802615,0.9247770796384096,0.0151313480762921,1.18467415646531e-05,53047.29105437821,87611.2793120626,139411.2742230654,0.3805093336246231,0.628437547826153,6342.009633968471,77.78000000000016,1.18467415646531e-05,13.403776177558225,-5.373127971009279,2.509395424836601,0.5468629,-0.39716887,4.507601261138916e-07,9,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.0,0,0,0,0,30509.0,312.0,1.9219941394113984,1372.53927877236,50.16006823493009,32.66514065681638,18.716501905608872,12.720423741596552,8.404127933507954,0.9377653061384744,0.3193373865339728,37.0,19.0,258,1,3.794117647058824,4.887239727867462,-7.715
CNP0000788.0,1001.2389999999994,68,68,41,2,0.9591836734693876,9,17,288.66,0,6.328700000000005,254.01469999999887,19,13,3,0,0,12.202810335885172,0.2960227341904652,0.9280959975464926,0.0131306871792788,1.1496982133666969e-05,55206.961504451865,94108.89782097768,148269.89692827774,0.3723409987339305,0.6347134500707232,5224.317287991871,78.40000000000016,1.1496982133666969e-05,13.40854942018861,-5.36761837071946,2.4946895424836604,0.5469703,-0.3970849,-3.5390257835388184e-08,9,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.0,0,0,0,0,30509.0,312.0,1.9219941394113984,1328.1511322017188,50.16006823493009,32.66514065681638,19.081960678001312,13.062175451132688,8.704708449901933,0.9377653061384744,0.2580186686648155,37.0,19.0,258,1,3.794117647058824,4.887239727867462,-8.715
CNP0000915.0,135.126,10,10,0,2,0.0,1,3,50.16,0,0.0225999999999995,35.81270000000001,4,0,1,0,0,2.063821771866288,0.4603700994697375,0.9719489713267184,5.4157772737325286e-09,0.005649981005868,135.3647333047954,440.1855881394884,575.5503199807486,0.2351918305063633,0.7648081720364817,19.143482413064,8.899999999999999,0.005649981005868,10.691666666666666,-0.0698148148148145,2.583333333333333,0.15014842,-0.3174694,3.725290298461914e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,108.0,52.0,1.9634758999636512,400.28517535915336,6.974691494688164,4.860173345306137,1.990377726566826,1.286071086644205,0.8453005966404942,1.295461844238322,0.4394969869215134,5.0,3.0,45,1,4.5,2.1091724396968914,-5.8
CNP0000951.0,135.12600000000003,10,10,0,2,0.0,1,4,50.94,0,0.6202,33.828500000000005,4,0,0,0,0,2.1140477250868512,0.4714729069099116,0.9735923054485182,1.8469608486360915e-09,0.0055974416367867,137.86767796774805,466.0371422137624,603.904819325165,0.2282937203942314,0.7717062810237825,43.272906602025984,8.899999999999999,0.0055974416367867,8.8975,0.6990740740740744,2.5333333333333337,0.18510911,-0.16188447,1.30385160446167e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,108.0,52.0,1.9634758999636512,316.845592492937,6.974691494688164,4.860173345306137,2.010000327235032,1.3194388302059443,0.8308976188463562,1.295461844238322,0.6840384356390417,5.0,3.0,45,1,4.5,2.1091724396968914,-5.9
CNP0001065.0,135.12599999999998,10,10,0,2,0.0,1,4,54.290000000000006,0,0.4067699999999999,33.3127,4,0,1,0,0,1.9874506374022245,0.3509572285960049,0.9485744679910704,3.4937795087548047e-10,0.0040450569392426,168.9582968537629,364.7840030522627,533.7422997729118,0.3165540691184652,0.6834459311309319,22.160923454376,8.899999999999999,0.0040450569392426,7.1775,0.0514814814814819,2.4833333333333334,0.1626279,-0.27057368,-2.123415470123291e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,106.0,52.0,2.014611886520823,400.28517535915336,6.974691494688164,4.877010097711744,1.9011817888272693,1.263430047001679,0.8090553168862737,1.295461844238322,0.4394969869215134,5.0,3.0,46,1,4.6,2.0432657240603667,-5.9
CNP0001092.0,135.126,10,10,0,2,0.0,1,4,64.94,0,0.7565999999999999,35.33240000000001,4,0,0,0,0,2.144559413460143,0.5240621625642627,0.9802521501227316,2.511013966943322e-09,0.0065279013412645,122.8952906900434,498.5674361167386,621.4627262551776,0.1977516679569638,0.8022483329306266,62.955973060932,8.9,0.0065279013412645,5.468888888888889,0.6633333333333336,2.45,0.12827031,-0.17900302,3.725290298461914e-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,108.0,52.0,1.9746437019429672,286.84559249293704,6.974691494688164,4.860173345306137,1.9903610051557667,1.2591863269443038,0.842510884199178,1.295461844238322,0.6840384356390417,5.0,3.0,45,1,4.5,2.1091724396968914,-5.5
CNP0001124.0,135.126,10,10,0,2,0.0,1,4,64.94,0,0.7566,35.33240000000001,4,0,0,0,0,2.131944838789044,0.5097930748106178,0.9786098127750978,2.426263090310918e-09,0.0062862637008554,126.35086529686124,487.822316145477,614.1731809567588,0.2057251427032875,0.7942748580873356,35.51047396189799,8.9,0.0062862637008554,5.462777777777777,0.6520833333333336,2.45,0.12683204,-0.150119,8.195638656616212e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,108.0,52.0,1.9746437019429672,286.84559249293704,6.974691494688164,4.860173345306137,1.9768967551265493,1.2458804359235331,0.8346450721285044,1.295461844238322,0.6840384356390417,5.0,3.0,45,1,4.5,2.1091724396968914,-5.5
CNP0001199.0,135.12599999999998,10,10,0,2,0.1666666666666666,0,4,51.81,0,0.9262199999999998,34.336000000000006,4,0,0,0,0,2.092108188748387,0.5077388326496878,0.9784462876301234,0.0443737551640308,0.006561227227149,121.79117478797208,471.295772470557,589.783537568751,0.2065014823744125,0.7990995720453085,53.867495427704,8.9,0.006561227227149,5.083148148148148,0.5000000000000002,2.35,0.15566391,-0.18568543,2.60770320892334e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,108.0,52.0,1.9746437019429672,321.52041537417426,6.974691494688164,4.860173345306137,1.9179841562959885,1.154292904158921,0.7784710623568198,1.295461844238322,0.4394969869215134,5.0,3.0,45,1,4.5,2.1091724396968914,-5.1
CNP0001201.0,135.126,10,10,1,2,0.0,0,4,43.85,0,0.8602999999999998,33.625,4,0,0,0,0,2.214008343587657,0.608749317159516,0.9880409311327024,1.457421108634134e-05,0.0082816891365784,102.13087265043298,560.2368427876224,662.3624417426611,0.1541918234097466,0.8458161385383681,64.607970270512,8.9,0.0082816891365784,5.038333333333334,0.6782407407407409,2.3166666666666664,0.10199615,-0.13417503,8.568167686462402e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1.0,2,0,0,0,115.0,50.0,1.8474671140063967,252.40207950269985,6.811554787871633,4.9663264951887856,1.798912986720515,1.1544934347318418,0.726010375859847,1.295461844238322,0.4394969869215134,5.0,3.0,43,1,4.3,2.217259391578192,-5.0
CNP0001291.0,378.4060000000001,26,26,7,2,0.1176470588235294,3,6,113.96,0,2.0232,95.75970000000002,9,0,4,0,0,4.742991018142518,0.5324157073064544,0.9814156245535964,0.1700044712707948,0.0005802917383319,1558.496323032586,7345.073982136444,8121.645048859611,0.191894168442072,0.9043825404765494,565.9052408596441,24.92999999999998,0.0005802917383319,12.505999921394944,-3.814174308210427,2.7660256410256405,0.5415338,-0.31342548,-1.32247805595398e-07,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,0,0,0,1934.0,128.0,1.772374885110594,907.3503854950566,19.15648977056287,12.389708537764774,5.053684488935888,3.3655569873502977,2.0692335678695057,1.3544149756186803,1.4558764720277595,16.0,8.0,109,1,4.1923076923076925,3.72062055272693,-9.2
CNP0001322.0,135.12599999999998,10,10,0,2,0.0,1,3,50.16,0,0.0226,35.81270000000001,4,0,1,0,0,1.9649664648552256,0.2888670069351304,0.9224246870095444,3.5594776678405055e-10,0.0030465442853842,201.48171661558845,320.2523642506072,521.7340807837456,0.3861770277933998,0.6138229723646308,27.308218339512003,8.899999999999999,0.0030465442853842,10.907222222222224,-0.1574074074074067,2.583333333333333,0.20774728,-0.30193344,6.705522537231445e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1.0,2,2,2,0,105.0,52.0,2.028565677264321,400.28517535915336,6.974691494688164,4.877010097711744,1.9382664852820868,1.3273771878961906,0.8670377436801188,1.295461844238322,0.4394969869215134,4.0,3.0,46,1,4.6,1.9512277362808936,-5.6
CNP0001365.0,330.4680000000001,24,24,1,4,0.8095238095238095,1,3,54.37,0,3.838400000000002,92.34080000000006,3,6,3,0,0,3.758786011250607,0.5840324138977394,0.9855333426427008,0.3760219634697166,0.0013433470607799,734.1548682088873,4272.095037087472,4331.766048482519,0.1694816525158537,0.986224784365732,318.25099751281203,27.239999999999963,0.0013433470607799,12.215664922107248,-1.128905134584698,2.1979166666666665,0.17230806,-0.25408134,1.7695128917694092e-08,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,6,0,0.0,0,4,4,0,1163.0,144.0,1.633739666428869,634.995115124503,17.328062645816686,11.22181621764166,9.386101822871325,8.670238609798144,7.0711314868050685,0.5435644431995964,0.5032583347756457,11.0,6.0,140,1,5.833333333333333,3.1094592232950733,-10.0
CNP0001517.0,170.25199999999998,12,12,8,0,0.8,0,2,34.14,0,2.505000000000001,49.06400000000003,2,0,2,0,0,3.628501741929761,0.823909615720833,0.9979983767818644,0.1384529293435462,0.0071855501940811,137.98014720628765,2163.239003878956,2181.864988463604,0.0632395441220442,0.991463273537487,136.96435305673998,14.500000000000009,0.0071855501940811,11.006203231292517,0.234447278911565,2.5138888888888893,0.17677164,-0.23691183,-2.9802322387695312e-08,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,262.0,44.0,3.023875219830428,129.80026905978025,9.234204518682008,5.808060412490447,3.0546771076361137,1.8501963192102795,1.0938586817590636,0.6500224216483541,0.6840384356390417,10.0,5.0,32,1,2.6666666666666665,3.078781929164481,-4.8
CNP0001549.1,877.0430000000003,59,59,41,0,0.7272727272727273,4,10,195.35,0,11.228399999999985,234.42719999999915,15,3,9,0,0,8.268510887308445,0.2307009548164936,0.8976011477176504,0.1140526647733707,2.413054580760942e-05,25661.452544843298,36047.869724446704,58214.507004993946,0.4408085521129969,0.6192248561231366,4513.071226316726,68.34000000000016,2.413054580760942e-05,12.637971949191568,-4.869602893388565,2.425612052730697,0.544636,-0.41122448,-3.948807716369629e-07,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24440.0,250.0,4.395628671162301,1275.0680324949358,43.71499266778002,28.38115915589656,14.610159332814812,8.868963644131949,5.51037331975846,0.961953090787684,0.6226343162547098,41.0,21.0,188,1,3.1864406779661016,5.021395443050928,-7.0
CNP0001563.1,879.0590000000003,59,59,42,0,0.7727272727272727,4,10,195.35,0,11.452399999999985,234.52119999999908,15,3,8,0,0,10.942054093828922,0.3718806375111835,0.954834558683518,0.0166772825868669,2.279232834447814e-05,31106.34369657723,74221.28892900306,104686.53685718671,0.2971379570900552,0.7089859991285763,3481.496938965474,68.34000000000016,2.279232834447814e-05,12.64214729641379,-4.867436048689253,2.4086629001883235,0.5449681,-0.41097024,1.862645149230957e-08,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24440.0,250.0,4.395628671162301,1231.0387712225674,43.71499266778002,28.38115915589656,14.975618105207245,9.210715353668082,5.810953836152436,0.961953090787684,0.5787946246321198,41.0,21.0,188,1,3.1864406779661016,5.021395443050928,-7.0
CNP0001631.1,718.8160000000004,52,52,18,4,0.4,10,9,281.74,0,-0.7362299999999893,189.53759999999968,17,5,6,0,0,6.690906704130163,0.5687613330107373,0.984906733095385,0.1331292923166427,0.0001674419707654,5373.99442703337,27938.11314869539,31048.13608331458,0.1730858951601085,0.8998322177449315,1422.479497528752,52.58000000000011,0.0001674419707654,14.053336773442986,-1.289946653943059,2.621794871794872,0.21480773,-0.30675215,1.764856278896332e-07,2,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,6,0,0.75,3,0,0,0,11822.0,258.0,1.427761469503359,1670.623531326257,37.62238061788423,24.904794996362305,12.625550733841957,8.671737386720713,5.936992556602215,1.231292198980502,1.326875289786792,23.0,12.0,219,1,4.211538461538462,4.236702810543547,-10.3
CNP0001673.1,400.5590000000003,29,29,9,2,0.56,2,3,66.76,0,6.410540000000006,117.78660000000008,4,1,3,0,0,5.083732635067306,0.5690159726861744,0.984928563346186,0.1828585496102563,0.00052100241962,1727.4880858533704,8989.180374282516,9987.695513073208,0.1729616289956183,0.9000254725943834,597.3183058485121,32.79999999999997,0.00052100241962,10.621078334748512,-0.7388593825204592,2.244252873563218,0.22168551,-0.28240502,5.8673322200775146e-08,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,6,0,0.5,1,2,2,0,2822.0,144.0,1.650796897904336,803.5316485608699,21.604083527755577,13.6096800036153,8.757951108747424,6.0921965165633285,3.82077420801319,0.5787946246321198,1.1567796494470397,18.0,9.0,121,1,4.172413793103448,3.954418714105013,-9.7
CNP0001692.1,830.0530000000003,58,58,37,0,0.5434782608695652,3,9,171.68,0,11.054299999999994,234.8934999999992,12,3,13,0,0,12.215203364010865,0.3425808306149578,0.946323368813541,0.0101333362600889,1.715794446720744e-05,39665.0974368706,83518.40363776257,122718.03747068644,0.3232214127148616,0.6805715391081979,3707.381102023884,63.80000000000014,1.715794446720744e-05,12.58572181127273,-4.747723341703651,2.3788314176245207,0.5382377,-0.39635128,2.2351741790771484e-08,2,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24122.0,242.0,4.218864410462627,1392.1512281632502,42.79234293696964,28.107391346552006,13.353869816309658,8.029717307068589,4.808605941018775,0.9044787377569476,0.7746319868686842,43.0,22.0,184,1,3.1724137931034484,5.078593448515751,-6.1
CNP0001702.1,806.0310000000002,56,56,37,0,0.6136363636363636,3,9,171.68,0,10.722099999999998,225.8474999999992,12,3,11,0,0,11.571024720435451,0.3088040500110299,0.9338019925828408,0.012055014958657,1.6971587958901357e-05,38131.583441891125,68970.55156087776,106575.25482593014,0.3577902159762284,0.6471535223962419,4062.65488824636,61.66000000000014,1.6971587958901357e-05,12.570706318567709,-4.740274865733793,2.374503968253969,0.53865814,-0.39601082,3.3527612686157227e-08,2,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,21607.0,234.0,4.234263403368167,1270.0904036047737,41.37812937459655,27.107391346552006,13.380743269847327,8.140694861879794,4.906720777618239,0.924600061898413,0.7219280948873623,41.0,21.0,178,1,3.1785714285714284,5.018561797861397,-7.1
CNP0001937.1,527.6390000000004,36,36,23,0,0.5925925925925926,3,7,128.31000000000003,0,5.684700000000007,145.29349999999994,9,2,7,0,0,7.226250130052232,0.6274710427229875,0.9894550272388032,0.1128491765024427,0.0002332245316514,3889.614643587179,24361.13892796765,26854.48216842142,0.1448404262347324,0.907153553555178,1577.810563995104,41.18000000000006,0.0002332245316514,11.723419437421583,-4.256215463810097,2.4251543209876547,0.53788817,-0.40339833,2.458691596984864e-07,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7007.0,148.0,3.3332758011129613,731.6338082217783,26.74658363041603,17.409014043794343,8.030472058801733,4.648446170884427,2.7718739350484096,1.0578848066418434,0.7219280948873623,31.0,16.0,111,1,3.083333333333333,4.704032980401259,-7.7
CNP0001947.1,439.53000000000014,29,29,21,0,0.95,3,7,128.31000000000003,0,4.074000000000002,113.44450000000008,9,2,2,0,0,6.331742595809924,0.7690866253263156,0.9964097946401452,0.1106633634116492,0.0006740037522894,1447.962272614441,16691.382724756848,17103.018079829573,0.0846612139363925,0.9759320049156596,903.964431297816,34.619999999999976,0.0006740037522894,11.655207453608323,-4.233435792336929,2.476053639846743,0.5398431,-0.40180448,1.0151416063308717e-07,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3514.0,120.0,3.4559391505989825,437.0527755778044,21.796836162110203,13.909014043794349,7.362144112952023,4.4735110479466185,2.80531096361506,1.1997035347085905,0.3712323266408756,24.0,12.0,90,1,3.103448275862069,4.321750025382822,-6.1
CNP0002314.1,703.6660000000005,50,50,19,3,0.4137931034482758,12,13,344.36,0,-1.582799999999993,173.46299999999988,21,4,8,0,0,8.103836286032703,0.638559645250383,0.9901171618535402,0.1203662603751279,0.000149654920509,6246.402781904828,41636.1732370296,44539.95984803687,0.1402426675555286,0.934804911793488,1865.20524263208,47.8200000000001,0.000149654920509,12.75986676028849,-1.5828251165487843,3.03,0.21931139,-0.32656136,-1.7695128917694092e-08,4,7,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0.6666666666666666,2,2,2,0,13203.0,246.0,1.3545051873775753,1663.7374051772754,36.95709019995458,23.62000905152557,11.145911737308085,7.338842317292213,4.696615370533166,1.3952497121680392,1.3346791410515946,29.0,15.0,206,1,4.12,4.622055038163896,-10.7
CNP0002319.1,488.43900000000014,33,33,7,3,1.0,9,15,237.45,0,-6.279799999999989,100.03620000000002,15,14,0,0,0,4.866747194372811,0.4713016981993331,0.9743780828553849,0.2041355817658769,0.0003543984735233,2475.4829820159266,9655.855565144257,11006.23985908793,0.2249163214421411,0.8773073900594079,842.1366367071919,33.499999999999986,0.0003543984735233,10.72304070084824,-1.7782955134669052,3.0353535353535346,0.16227642,-0.23930112,1.2759119272232058e-07,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.0,0,0,0,0,3254.0,172.0,1.6713171461640242,609.3903818598319,24.44686479933369,15.59866186812313,8.141377168529193,5.892901142645773,3.8458394738721617,0.9940302114769564,-0.0,15.0,8.0,156,1,4.727272727272728,3.683497690303737,-10.3
CNP0002338.1,596.7690000000005,43,43,14,4,0.6363636363636364,6,4,164.38,0,3.991240000000002,162.93839999999972,10,6,4,0,0,5.385370985039641,0.3348246372174521,0.9496545927415,0.2388063346069518,0.0001575765921721,5116.600589965137,13167.27692354469,16331.374912480776,0.3132988261787392,0.8062564844728403,1275.4896745766398,46.76000000000013,0.0001575765921721,12.516841337215938,-0.8666341936500597,2.406976744186048,0.22340232,-0.3140316,-2.048909664154053e-07,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,5,0,0.5,2,0,0,0,6641.0,226.0,1.4835794135599727,1373.7831626796858,31.58469300083838,20.352682063546613,12.708621389906243,10.267406652649004,7.525964039238641,1.008246593233356,1.149229761516282,17.0,9.0,203,1,4.72093023255814,3.89214366120824,-9.2
CNP0002570.0,219.284,16,16,4,2,0.5384615384615384,0,3,39.07,0,2.29462,61.73550000000003,3,0,2,0,0,3.2206348315185047,0.4050480726963494,0.9635139909600045,0.1127004604793742,0.0012943132398008,596.8188856480364,1722.4408934267806,2229.781852996724,0.2676579705974103,0.7724705854574516,231.84873547870504,17.180000000000003,0.0012943132398008,12.017731481481482,0.0825968442932731,2.364583333333333,0.17676249,-0.2552873,-2.421438694000244e-08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0.5,1,2,2,0,441.0,82.0,1.9099551374868808,443.0302255150054,11.706742302257044,7.592224152875015,4.547677331621238,3.156136847954912,2.4119101714026634,0.8683927290103626,1.3328204045850196,8.0,4.0,72,1,4.5,2.8609141140733465,-6.6
CNP0002589.0,263.296,20,20,2,3,0.0,1,3,52.32000000000001,0,3.641200000000002,79.76090000000002,3,0,1,0,0,3.807639892579875,0.6777517698675974,0.9924204123925696,0.1417203209055989,0.0021025507831857,452.3646746140816,3501.148898444797,3681.0812510231926,0.1228890762702785,0.9511197008953872,277.366712413896,18.979999999999983,0.0021025507831857,12.068770156210633,-0.4459434051398332,2.325,0.2098763,-0.2582134,-4.936009645462036e-08,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1.0,3,2,2,0,853.0,104.0,1.495436482044476,780.5518321888998,13.94938298937633,9.737183443017884,4.485726942839573,3.1121829597817583,2.075812241886044,0.747584679824574,0.9373012413074896,11.0,6.0,91,1,4.55,3.2227605410751488,-8.5
CNP0002628.0,165.236,12,12,1,2,0.7,1,2,29.1,0,1.6228999999999998,47.66770000000003,2,1,2,0,0,2.436861784986121,0.2220568986145607,0.8877484670794766,0.2191504034639389,0.0013667545699037,438.5793797059316,571.1086647784238,952.7522994366482,0.4603288598361386,0.5994303714786245,143.04537645929997,13.620000000000006,0.0013667545699037,11.457453703703704,0.344027777777778,2.111111111111111,0.13887714,-0.25592673,5.5879354476928724e-08,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0.0,0,2,2,0,179.0,62.0,2.05287371363878,242.22313440311711,8.55204176387779,5.825698502695489,3.663040689680365,2.942014289210124,2.256460196344555,0.8166890883150209,0.6193821946787638,6.0,3.0,56,1,4.666666666666667,2.29772101108357,-6.4
CNP0002669.0,254.414,18,18,10,0,0.8125,0,2,26.3,0,4.882500000000005,77.54700000000005,2,1,2,0,0,4.494423194333889,0.6514193326680285,0.9908487808633056,0.1889518228406931,0.001438362298895,663.845704695213,4696.171796342945,4918.226610038802,0.1349766404297454,0.954850633916987,438.2028718558799,22.779999999999976,0.001438362298895,11.370988905624998,-0.0278254913076339,2.064814814814815,0.22264394,-0.26581585,-6.05359673500061e-08,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,839.0,72.0,3.3486032243073427,239.4815153692984,13.803118619434356,8.557749310264366,5.430248495372568,3.070206155731835,1.7663156619814266,0.5032583347756457,0.5225593745369408,14.0,7.0,53,1,2.9444444444444446,3.5908262410683824,-5.8
