dataset,MAE_mean,MAE_ci,MSE_mean,MSE_ci,RMSE_mean,RMSE_ci,R2_mean,R2_ci,MAPE_mean,MAPE_ci,model
interactions_only.csv,0.5785019490562167,0.0102383076609945,0.5771966814356254,0.0251636486794385,0.7595473923427262,0.0165280485308804,0.803321854823327,0.0104756294826886,6.835861476590466,0.1133863428933703,decision_tree
transformations_only.csv,0.6035245995555958,0.0064890757913692,0.6244235804169362,0.0150845421598293,0.7901442490285085,0.0095842869741933,0.7873322495363734,0.0055113567785134,7.094990318416154,0.1279275359442988,decision_tree
all_4_combined.csv,0.5723953505217294,0.0074534825510351,0.5705035933764135,0.0224019930680109,0.755165033930215,0.0148419020118527,0.8055346904814884,0.0109791362365599,6.749876079495282,0.1107059631232119,decision_tree
interactions_and_ratios.csv,0.5715242191295752,0.0082688672321561,0.5682226182995157,0.0226775354936886,0.753649462792761,0.0150264883669862,0.8063472842989412,0.010380923985602,6.74138459186423,0.1206465576378721,decision_tree
descriptors_only.csv,0.5573516385899717,0.0089307516271796,0.5301510803844898,0.020679505354349,0.7279673631364029,0.0143562003486477,0.8195232115460713,0.0049880896492472,6.605773998858838,0.1521833585593213,voting_regressor
raw_descs_and_ratios.csv,0.5818609790761944,0.0104976594589377,0.5549998378807732,0.0193464861963309,0.7448633987586334,0.0130878649793726,0.8110619991294541,0.0040757806974344,7.180299510202889,0.1593268745162058,voting_regressor
raw_descs_and_interactions.csv,0.5265932701796985,0.0097485952340347,0.4707399091992313,0.0145239233837376,0.6860188745692637,0.0106461082921292,0.839695121222585,0.0045343373683236,6.276849832147909,0.1534127845654188,voting_regressor
transforms_and_interactions.csv,0.5265932701796985,0.0097485952340347,0.4707399091992313,0.0145239233837376,0.6860188745692637,0.0106461082921292,0.839695121222585,0.0045343373683236,6.276849832147909,0.1534127845654187,voting_regressor
transforms_and_ratios.csv,0.5816850315544572,0.0102216866517278,0.5540342390393418,0.018839742102217,0.7442209814002739,0.0127539341220652,0.8113813914381458,0.0042159684791424,7.170886709829124,0.1592375586361003,voting_regressor
raw_descs_and_transforms.csv,0.533454264513483,0.0050999336717626,0.4910325874770986,0.0132772435401399,0.7006701468642298,0.0094980541507822,0.8327560785718158,0.004990458802907,6.250643383067333,0.0939597404936583,voting_regressor
ratios_only.csv,0.5814049929552951,0.010620949549067,0.5533069643483264,0.0197814739622418,0.7437204333941498,0.0133970444819258,0.8116355897239769,0.0044411571976256,7.167996372756806,0.1614427256761555,voting_regressor
interactions_only.csv,0.5265932701796985,0.0097485952340347,0.4707399091992313,0.0145239233837376,0.6860188745692637,0.0106461082921292,0.839695121222585,0.0045343373683236,6.276849832147909,0.1534127845654187,voting_regressor
transformations_only.csv,0.599457182690248,0.0088507459831436,0.5895635406993066,0.0203410531853288,0.7677103911806384,0.0133040539710181,0.7992861402395824,0.0045813845840631,7.148964371291808,0.1278450606281804,voting_regressor
all_4_combined.csv,0.584357121187216,0.0109738082426435,0.5580569031543551,0.0197272628237692,0.7469079457990465,0.0133446948186234,0.8100164455593737,0.0044790240385592,7.208782543171033,0.1720458407583681,voting_regressor
interactions_and_ratios.csv,0.5845398574799324,0.0110189097601351,0.5582690763500291,0.0200594386978074,0.7470456865037229,0.0135728629482748,0.809952214236932,0.0043257102933697,7.210255950730645,0.1762380229878739,voting_regressor
descriptors_only.csv,0.8007607678478781,0.0127740874085471,,,1.0265222296735494,0.0235007640516812,0.6408169072467814,0.0188572175768301,9.713964662315412,0.1150322129711419,linear_regression
raw_descs_and_ratios.csv,0.5296059693416002,0.008433278085765,,,0.6957268532586113,0.012545520176069,0.8350037254544688,0.0079228342009957,6.306841999576596,0.1008367845437166,linear_regression
raw_descs_and_interactions.csv,0.6124726211677425,0.0102867414862044,,,0.799280221561333,0.018889591969687,0.7820477441663206,0.014559032226661,7.433976116640944,0.0856935285193622,linear_regression
transforms_and_interactions.csv,0.6124726211677425,0.0102867414862044,,,0.799280221561333,0.018889591969687,0.7820477441663206,0.014559032226661,7.433976116640944,0.0856935285193622,linear_regression
transforms_and_ratios.csv,0.525462403108633,0.008032719880645,,,0.6922500964871782,0.009559956246696,0.8367248042848644,0.0056636257123167,6.26282276075716,0.1198284687975783,linear_regression
raw_descs_and_transforms.csv,0.724766133760545,0.0084241329879537,,,0.928383025217244,0.0138953942809759,0.7063289513088552,0.01086476879996,8.66794077528451,0.085663461764337,linear_regression
ratios_only.csv,0.5240340051267292,0.0075207739712831,,,0.689358243635912,0.0100837696203373,0.8380447324026408,0.0067083283030243,6.258333753767315,0.0862066815357503,linear_regression
interactions_only.csv,0.6124726211677425,0.0102867414862044,,,0.799280221561333,0.018889591969687,0.7820477441663206,0.014559032226661,7.433976116640944,0.0856935285193622,linear_regression
transformations_only.csv,0.7164465337299448,0.0100998517226955,,,0.9199738295124896,0.0161086806747563,0.7115904394491761,0.0121096250391414,8.562436672023287,0.1232312003761524,linear_regression
all_4_combined.csv,0.510560968213188,0.0045872336891862,,,0.6742977189152949,0.0055199988657493,0.8451171546206281,0.0036971716907629,6.060186867314144,0.0799966549775464,linear_regression
interactions_and_ratios.csv,0.5109012484176791,0.0047320965096529,,,0.6744112369719749,0.0046415457062196,0.8450698829140555,0.0033669482767977,6.06220890988119,0.0856548816802192,linear_regression
descriptors_only.csv,0.5651340900993098,0.008115438196225,0.5566425265787638,0.0196773479916916,0.7459645048032847,0.0131292261737224,0.8104841352883356,0.004868444725822,6.652030009671533,0.117491393065014,knn_regressor
raw_descs_and_ratios.csv,0.5050196273619085,0.0080096202166762,0.4487274927609225,0.0147259950039189,0.6697779059296204,0.0109589018461068,0.8471835796699583,0.004831197410118,5.990271278648693,0.1030433455446914,knn_regressor
raw_descs_and_interactions.csv,0.5184859223767202,0.0098927387766117,0.4690827005491026,0.0181710184984419,0.6847631852381384,0.0132238533050456,0.8401955455649052,0.0071968290313751,6.174205906305607,0.1332168425673141,knn_regressor
transforms_and_interactions.csv,0.5184859223767202,0.0098927387766117,0.4690827005491026,0.0181710184984419,0.6847631852381384,0.0132238533050456,0.8401955455649052,0.0071968290313751,6.174205906305607,0.1332168425673141,knn_regressor
transforms_and_ratios.csv,0.5030621521001756,0.0080581987440858,0.4449863965412555,0.0151220596586975,0.6669733022795319,0.0113023611835399,0.848456373713635,0.0050011872816746,5.962338985550952,0.1045375448813336,knn_regressor
raw_descs_and_transforms.csv,0.5673897639723384,0.005967024152939,0.5592947335569697,0.0137478528086726,0.7478013762550917,0.009184604125025,0.809506687740581,0.0052730290186577,6.669731960701521,0.0829726693793056,knn_regressor
ratios_only.csv,0.5018307987892671,0.0087442569743119,0.4427395293935195,0.0165463843913731,0.6652661083714028,0.0124168144800199,0.849218859619237,0.0055668087846094,5.946272510867514,0.1140260482659994,knn_regressor
interactions_only.csv,0.5184859223767202,0.0098927387766117,0.4690827005491026,0.0181710184984419,0.6847631852381384,0.0132238533050456,0.8401955455649052,0.0071968290313751,6.174205906305607,0.1332168425673141,knn_regressor
transformations_only.csv,0.5641751470575072,0.0063416274351844,0.557056323389465,0.014208320153758,0.7462994905006405,0.00947076928125,0.8102741713100592,0.0051712031106005,6.637583042153045,0.0974177348909156,knn_regressor
all_4_combined.csv,0.5102131271484446,0.0098432919179879,0.4521200812750063,0.0181814788574438,0.67225760997791,0.0135007974787982,0.8459990179751834,0.0066575743871615,6.046796473867054,0.1341647366168724,knn_regressor
interactions_and_ratios.csv,0.5103154189783409,0.0096332858981264,0.4523491686213985,0.0180014895333188,0.6724311823305934,0.0133464937082358,0.8459323222427019,0.0063603491370674,6.045196672353858,0.1289021584650062,knn_regressor
descriptors_only.csv,0.5146879225710083,0.0071835203348892,0.4628425964085007,0.0151456310260261,0.6802301676076054,0.0111528772889643,0.8423791637366502,0.0049108608899966,6.042250940495758,0.1169420245440473,random_forest
raw_descs_and_ratios.csv,0.4622593756606413,0.007602278163783,0.3801452340033242,0.0160560898789433,0.6164163562723175,0.0130052211915649,0.8704883569471968,0.0063492272840592,5.473848097622755,0.0969986453136163,random_forest
raw_descs_and_interactions.csv,0.4805606317389461,0.0091431701026356,0.4079686271603916,0.0164675141200585,0.6385880050655796,0.0129266029436747,0.861028186656187,0.0062709452895459,5.6770939386174755,0.1277160713168131,random_forest
transforms_and_interactions.csv,0.4805606317389462,0.0091431701026356,0.4079686271603916,0.0164675141200586,0.6385880050655796,0.0129266029436747,0.861028186656187,0.0062709452895459,5.677093938617475,0.1277160713168127,random_forest
transforms_and_ratios.csv,0.4600943182360976,0.008616950256025,0.3777365412444584,0.0163108391066869,0.6144538881930167,0.0132557644817669,0.8713074900792529,0.006446055577102,5.435028372876462,0.1132803164155302,random_forest
raw_descs_and_transforms.csv,0.519632876438689,0.0069634457957546,0.4709017725388015,0.0141211459673599,0.6861422956754246,0.0103027146008748,0.8396131137730919,0.005185246659961,6.106247764851638,0.1060942177834762,random_forest
ratios_only.csv,0.4598665603036815,0.0085222205095098,0.3775841980930968,0.0161326706861073,0.6143332325129596,0.013107020002771,0.87136292589602,0.0063327730484218,5.432492817985588,0.1123505648503624,random_forest
interactions_only.csv,0.4805606317389461,0.0091431701026356,0.4079686271603916,0.0164675141200585,0.6385880050655796,0.0129266029436747,0.861028186656187,0.0062709452895459,5.677093938617475,0.1277160713168131,random_forest
transformations_only.csv,0.5181518902697096,0.0074390314277036,0.4694169189457412,0.0142103573191632,0.6850580047102556,0.0103921192578833,0.8401253550455564,0.0050293126349221,6.08711303534372,0.1103571773060946,random_forest
all_4_combined.csv,0.4620196288497485,0.009229613738094,0.3828031852876529,0.0138170992263534,0.6186058652082436,0.0111723789962521,0.8695865051685013,0.0056922165224921,5.452007639848892,0.1265253380484197,random_forest
interactions_and_ratios.csv,0.4617303258134203,0.0092204820678579,0.3819905493495242,0.0138073851250367,0.6179485147339095,0.011181558977503,0.8698603579304951,0.0057443113328297,5.447930528909215,0.126580463238718,random_forest
