cluster_post,UMAP_0,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11
1475,9.540442,1.0280641,2.5629702,3.5677254,6.077904,3.3385534,6.7318616,3.8973458,0.8371043,6.0431094,5.0698905,3.548209
1476,9.561961,1.1706374,2.0805912,3.5033748,5.4202886,2.9464238,5.801151,4.208343,0.18435714,6.109634,4.1418657,3.505355
1477,9.716998,0.98914826,2.23879,3.9565666,5.413382,3.251821,5.754289,4.2127633,0.52341896,5.913644,4.0493846,3.6589499
1478,9.320968,1.0972573,1.4394473,2.0495749,6.7236905,3.3516016,8.469525,3.9806075,1.2227181,4.0315995,4.9604163,4.032352
1479,9.183303,1.1483521,2.2856581,2.4563727,6.5590606,3.2220116,7.6746325,4.3451567,0.85992396,3.921514,4.793696,4.082586
1480,9.4088,0.990631,1.8683033,2.1504056,6.4656224,3.2309048,8.538895,4.1860194,1.1874034,4.0817714,5.5395255,3.9861953
1481,9.498862,0.9388565,1.781555,2.139346,6.5912967,3.4467657,8.92332,3.9641733,1.7554128,4.222589,5.920911,3.9482825
1482,9.509838,1.0492263,1.2816807,1.7299873,6.2935886,3.760373,8.158643,4.0596704,0.44842932,4.267375,4.148998,4.5374436
1483,9.790979,0.81395197,1.1961198,1.9598632,6.26729,4.548373,8.333311,3.4839275,1.1714056,4.409801,4.080978,4.875728
1484,9.708459,0.92341703,0.30140576,0.9198288,6.084758,3.5221202,9.304887,4.51496,1.4994148,3.6587892,4.9914513,4.806651
1485,9.976532,0.6268471,-0.2436632,0.8290222,6.0356264,4.0983663,10.333184,4.08214,2.9419487,3.76033,5.953209,4.9264584
1486,9.941132,0.5955538,-0.44803706,0.7972359,5.7020636,3.8074074,9.975058,4.4098816,2.2244203,3.5477822,5.4073496,5.126185
1487,9.962863,0.5633472,-0.4646022,0.8074478,5.837515,3.9909234,10.229339,4.219272,2.6771796,3.6490479,5.686544,5.067083
1488,9.567824,1.1555231,1.1109644,1.4023083,7.1113424,4.3391256,9.074223,3.6341724,2.447998,3.9984124,4.882581,4.5687733
1489,9.562622,1.357924,1.4978102,1.066529,6.5715523,3.722849,8.218881,4.0068254,-0.18881214,4.9294405,4.151909,4.1286416
1490,9.717809,1.327156,1.5947973,0.956636,6.2816763,3.832494,7.871767,3.9299085,-0.8918881,5.012033,3.684989,4.181676
1491,9.636041,1.4152484,1.3324525,0.862155,6.5522566,3.9090884,7.8242135,3.797432,-0.7166218,4.556873,3.2199109,4.299329
1492,9.563372,1.1881126,2.7776387,2.593047,6.886361,3.8868327,8.079376,3.693152,1.4655257,5.5979624,5.7080383,3.7297528
1493,9.382479,1.2686576,0.97495174,1.2771811,6.5968375,3.705976,8.153984,4.218924,0.7173894,3.8554313,3.765845,4.6591444
1494,9.328151,1.3319153,1.0468776,1.2755808,6.445615,3.482847,7.8157215,4.3822975,0.15695828,3.7744954,3.4593318,4.60981
1495,10.308314,0.8726085,0.23533438,0.3595325,5.5619493,3.3144038,10.30056,4.9982204,1.4764459,3.6843312,6.444939,4.8262324
1496,10.052734,0.9121662,0.70444256,0.7859288,6.00538,3.5734625,9.993023,4.5616274,1.7644813,3.9947512,6.271088,4.589054
1497,9.779828,0.24129798,1.5209242,3.1382077,5.221944,2.4965105,5.7493067,4.196097,0.3946559,6.4906554,3.1432922,2.7608795
1498,9.598381,1.3158379,1.870379,3.7728164,4.896464,2.6041272,5.03254,4.385896,0.1702976,6.5214496,3.8543358,3.1900342
1499,9.508278,1.4248298,1.4796666,1.0309454,6.265432,3.3808072,7.568984,4.202893,-1.1799985,4.634644,3.4268503,4.0852146
1500,9.436836,1.4066935,1.4116877,1.00979,6.390872,3.3538618,7.8230047,4.283717,-0.8870239,4.386811,3.6089518,4.181682
1501,9.590317,1.2693999,1.647757,1.1227965,6.4466496,3.5302236,8.349021,4.0322547,-0.6576749,4.775089,4.4087377,3.993185
1502,9.50454,1.1195447,1.3578572,1.3525712,6.064432,3.3578787,8.076201,4.393984,-0.56625867,3.8964014,3.996153,4.473847
1503,9.694174,0.8878102,1.1908689,2.2100544,6.4078135,4.6005964,8.08156,3.4308457,1.706463,4.7913933,4.058184,4.7829947
1504,9.288142,1.5116316,0.96263903,1.2113247,7.337232,4.0582995,8.231733,3.8709812,1.8950449,3.9085362,3.76556,4.54886
1505,9.522126,1.3579551,1.5805384,1.0027308,6.3407974,3.3724334,8.012739,4.228562,-1.0230901,4.639992,3.9680293,4.0504584
1506,9.540031,1.349244,1.5800066,0.9522665,6.455496,3.4500039,8.214514,4.1418867,-0.91067535,4.6555367,4.113895,4.0346017
1507,9.266867,1.4661393,1.1889197,1.0405186,7.4005933,3.6893728,8.548984,3.7127028,0.1543842,3.369221,3.669009,4.27444
1508,9.194098,1.6339166,1.408199,1.1273043,7.6794653,3.5657947,8.551434,3.6242669,0.33518556,3.8743265,4.0463123,3.8481796
1509,9.372884,1.4686929,1.179394,0.95181686,6.631877,3.4329906,7.868132,4.1593523,-0.5957722,4.0774784,3.3563192,4.257269
1510,9.341792,1.5344237,1.2123581,1.0782738,6.823496,3.585353,7.7504563,4.008829,-0.19644345,4.3404827,3.3007846,4.2060513
1511,9.371206,1.4977682,1.3393756,0.99810946,7.608554,3.90326,8.911373,3.4705627,0.55329806,3.823402,4.2036066,4.0643835
1512,9.450431,1.4656758,1.2806509,0.9237702,7.1236124,3.8493602,8.439932,3.7035089,0.019702096,4.229892,3.8000836,4.1781006
1513,9.275683,1.4233701,1.2457873,1.2253327,6.9814525,3.463161,8.251885,3.9966857,0.07814421,3.9778852,3.874349,4.1568894
1514,9.529102,1.4209828,1.2654506,0.8454451,7.423556,4.1500893,8.918789,3.3835151,0.3765342,3.9281385,4.0102744,4.2432346
1515,9.612151,1.31612,1.3610145,0.9981126,7.203788,4.2012525,8.954636,3.4333055,0.5577418,4.2097564,4.3224277,4.2626586
1516,9.333014,1.4058728,0.949855,0.9978493,7.243269,3.9262516,8.538448,3.9054348,1.0430214,3.2566938,3.6619735,4.673262
1517,9.353917,1.3196417,1.2121978,1.2007383,6.601513,3.4020102,8.176442,4.1832113,-0.23142812,4.048841,3.8614678,4.277472
1518,9.5095,1.2855489,1.1544479,1.0558321,7.3822956,4.250043,9.106297,3.5621414,1.493684,3.4986904,4.3497195,4.5708694
1519,9.719089,0.8909385,1.0750573,1.8799726,6.6437488,4.5704145,8.780824,3.3848975,2.0123327,4.4341507,4.5903997,4.703967
1520,9.368499,1.4201072,1.168935,0.9896499,7.603844,4.043606,8.922658,3.4819102,0.79193395,3.3408031,3.9288318,4.383839
1521,9.553562,1.0836686,2.0891752,3.5488374,5.7462635,3.1458843,6.291773,3.9176702,0.50749075,6.234065,4.498197,3.4880216
1522,9.471198,1.0792984,2.1701782,3.4179752,6.2000837,3.2025728,6.861553,3.753668,0.8098188,6.035777,4.902011,3.4230382
1523,9.5341,1.0750573,1.957608,3.346875,5.8246746,3.3324478,6.5024548,3.9113736,0.51186055,5.956841,4.3071823,3.722846
1524,9.4437475,1.0799834,2.1917665,3.6119466,6.0799913,3.1563075,6.444684,3.8940642,0.6543109,5.892229,4.5286374,3.5305085
1525,9.530197,1.1487596,1.3644351,3.2071123,5.257335,3.61853,5.830703,4.1001997,0.13826944,5.647775,2.993339,4.338763
1526,9.214586,1.3832864,0.9758034,1.2844738,6.6766357,3.3425515,7.830648,4.2704244,-0.055206332,3.2188256,3.2273247,4.5402246
1527,9.218266,1.4422021,0.88980734,1.2135584,7.0214186,3.6438117,7.976827,4.035395,0.5004595,3.2312207,3.1668196,4.603222
1528,9.435765,1.0471092,1.6244085,3.1779833,6.0453296,3.8991718,6.475614,3.8364878,0.7698079,5.206743,3.396687,4.393443
1529,9.488365,1.1322408,1.5842365,2.8690393,5.6685257,3.5867934,6.358586,4.0995774,0.1579133,5.2956324,3.3583539,4.284273
1530,9.298414,1.5382671,0.95845693,0.81100667,7.4256835,3.8344178,8.42667,3.6769078,0.15584767,3.2470984,3.2253006,4.42981
1531,9.368307,1.5136149,1.1142595,0.8409669,7.0628667,3.669313,8.193435,3.8317006,-0.3447658,3.7998965,3.3292224,4.263477
1532,9.338101,1.4914577,0.9399156,0.816842,7.6008344,4.0489073,8.740973,3.5598133,0.75482446,3.1179655,3.4922874,4.533653
1533,9.365052,1.1420995,1.0309219,1.4773928,7.0163155,3.9805143,8.551328,3.7090816,0.7978363,3.3475215,3.7577083,4.6891265
1534,9.847074,1.2018038,2.8364081,1.2818604,6.582053,3.8605657,9.213959,4.347241,0.9526733,4.800835,6.409878,4.1082196
1535,9.370696,1.205694,1.0723871,1.2844042,6.9346333,3.7449636,8.599791,3.8223524,0.32948062,3.5232434,3.8901203,4.483165
1536,9.428676,1.1805745,1.0282899,1.2209979,7.236325,4.1278024,8.903526,3.5743713,0.9611258,3.1332135,3.8988028,4.704191
1537,9.382891,1.6115887,1.0371988,0.6498451,7.582981,4.009112,8.518595,3.4583597,0.05882913,3.5555212,3.247721,4.291924
1538,9.386336,1.609936,1.0522385,0.6989563,7.710741,4.1547217,8.605566,3.400779,0.51389223,3.559622,3.35869,4.3595686
1539,9.288627,1.3453993,1.0040329,1.0457509,7.022873,3.6234639,8.392642,3.9715438,0.02464083,2.9985068,3.411814,4.594991
1540,9.811656,1.2811655,3.0069532,0.8956135,6.4824495,3.9936013,8.847528,4.813474,0.576662,4.604728,5.728275,4.6344323
1541,9.549366,1.1341196,1.7936302,3.5549932,5.466458,3.3258018,5.714373,4.0900774,0.33515963,5.909217,3.5917127,3.8594103
1542,9.329414,1.1837924,1.1140779,1.3014427,6.7010646,3.4778647,8.388945,4.020071,-0.2799563,3.2881243,3.707926,4.486002
1543,9.377379,1.1232511,1.0639719,1.2509007,6.9017096,3.740603,8.665997,3.7716093,-0.12160243,2.944433,3.6498253,4.639173
1544,9.328185,1.1756359,1.2212157,1.3833684,6.300719,3.179901,8.042592,4.351716,-0.65694225,3.4007885,3.713227,4.4393163
1545,9.284443,1.2766722,1.1207576,1.2651621,6.4627748,3.24473,7.970839,4.3401313,-0.4981812,3.283796,3.4695232,4.500893
1546,9.324811,1.4709166,1.3021495,1.3968986,7.038353,3.6415265,8.213982,3.8914797,0.7736354,4.823033,4.240315,3.987369
1547,9.659692,0.99558026,1.3689206,2.3476825,6.6222076,4.309347,8.389008,3.2788239,1.7128174,5.418735,4.8457913,4.159817
1548,9.474433,1.0886387,1.381837,2.605199,6.4003587,3.8843513,7.630553,3.6439817,1.0952381,5.204782,4.2187524,4.158068
1549,9.50596,1.0893933,1.4584177,2.4719868,6.5925965,3.9216077,8.0487,3.5207117,1.3149365,5.2592607,4.6727815,4.020154
1550,9.859759,0.9708598,2.2255306,1.4825262,6.3577423,4.2775292,8.939571,4.1448293,1.1774863,4.4638476,5.4722514,4.69726
1551,9.74764,1.3222028,2.5690975,1.3757987,6.9875684,4.063927,9.148984,4.0120234,1.6230768,5.0481358,6.2178655,3.991544
1552,9.725272,1.2950481,2.2094135,1.3242633,7.239174,4.253103,9.434062,3.7807837,2.2913709,4.5638156,6.131092,4.12181
1553,9.127155,1.701882,1.0254599,1.2830724,7.5175295,3.7665713,7.8580003,3.8121538,1.2754809,4.250297,3.4105985,4.1769247
1554,9.5678425,1.0248708,1.5832963,2.837678,6.1899943,3.9125977,7.438567,3.6086774,1.0005076,5.676269,4.370506,4.075035
1555,9.606381,0.99260885,1.7265831,3.09757,6.097188,3.8842654,7.159597,3.54,0.96640176,5.991216,4.3702745,3.9752462
1556,9.577751,1.0002105,1.410552,2.8303003,6.1352177,4.0755215,7.2479944,3.5579298,1.042939,5.5924215,3.9444187,4.28007
1557,9.72676,0.9144189,1.3917942,2.5453174,6.342458,4.460719,7.9608703,3.2708392,1.5109068,5.6450887,4.43225,4.35186
1558,9.6847105,0.95651835,1.4600664,3.33391,5.6239424,3.9109616,6.46853,3.5400028,0.7185078,6.364128,3.7152188,4.085142
1559,9.745907,0.888006,1.5588967,3.3398705,5.770017,4.059138,6.8286695,3.3332465,0.9623388,6.5902896,4.120797,4.0116205
1560,9.5944,0.99477345,1.5414077,3.2620986,5.8286767,3.8225255,6.6996737,3.61247,0.76063025,6.08804,3.89973,4.055243
1561,9.530582,1.0592101,1.3661182,3.2316134,5.5812917,3.7658603,6.230721,3.8435943,0.5002832,5.7764106,3.2790515,4.2832055
1562,9.809428,1.355944,3.3145692,0.89105195,6.5913324,3.9038284,8.793804,4.782815,0.2865947,4.14644,5.6868224,4.566341
1563,9.787558,1.2174532,2.2212825,1.0987945,7.068467,4.3914995,9.330204,3.9681928,1.782486,3.9077005,5.5311065,4.6285486
1564,9.813048,0.79922915,2.3417532,2.2628984,6.085573,4.485394,7.9753513,3.8386707,0.7268106,4.6661534,4.5899396,4.816333
1565,10.15629,0.71051174,0.07489555,0.47493035,5.625667,3.8265347,10.39656,4.657066,1.9812909,4.008371,6.434636,4.931453
1566,9.866474,0.8894838,2.526853,1.6921357,5.8845286,4.087055,8.383563,4.385299,0.2690754,4.57294,5.1684346,4.7457066
1567,9.864933,1.230588,2.8826048,1.3078591,6.4949803,3.9422164,8.943299,4.295931,0.65257365,5.1969,6.159783,4.0829263
1568,9.903722,0.94133323,2.2712448,1.5586653,6.750851,4.4922724,9.452725,3.7322645,1.820506,4.1779737,5.900913,4.5648994
1569,9.885161,0.7601919,1.9151971,1.8288308,6.4632945,4.7930813,8.90756,3.6325448,1.6368096,4.062554,4.921643,5.0401506
1570,9.896193,0.8018515,2.4114285,1.7748396,6.4643044,4.5610256,9.0672,3.8479805,1.3640748,4.01342,5.4413877,4.864309
1571,9.915519,0.82183176,2.016873,1.6409296,6.6372566,4.7239766,9.313244,3.6463692,1.8795451,3.994764,5.415329,4.88687
1572,9.833947,0.8214941,2.3074682,1.8082068,6.1136956,4.3359656,8.5599785,4.1527386,0.8669668,4.2998714,5.0793176,4.901932
1573,9.796417,1.3787061,3.2564797,1.0119339,7.091687,4.1612735,9.17909,4.339979,1.0633218,4.0541096,5.9522967,4.432803
1574,9.834441,1.101242,2.478656,1.5059826,6.50099,3.8069246,9.269527,4.1842346,1.2368867,4.8775544,6.488815,4.0140676
1575,9.892432,0.8900806,1.6765286,2.0728498,6.5997176,4.4513683,9.422213,3.3207939,2.7441506,5.3906517,6.5321198,3.995977
1576,9.942631,1.0395788,3.3731718,1.2936058,6.1196265,3.9367359,8.7377825,4.615298,-0.22541247,3.8217769,5.6517153,4.6901464
1577,9.866418,1.2574472,2.8988988,1.1287783,6.7548676,4.1272984,9.1905155,4.281082,1.043644,4.634448,6.1049795,4.3221593
1578,9.866411,1.2824386,3.0935247,1.1296173,7.1166472,4.320308,9.429616,4.072598,1.384547,4.124813,6.158957,4.387048
1579,9.892529,1.1057122,2.7893958,1.3370181,6.238956,3.8301928,8.9538,4.431318,0.420536,4.8752217,6.103768,4.229328
1580,9.867228,1.1558397,3.0722241,1.2682791,6.2874937,3.8234813,8.854991,4.5661564,0.2520382,4.650171,6.011067,4.3216605
1581,9.8094225,1.3078263,3.321029,1.2659831,6.9273396,4.0083885,9.173516,4.2835727,0.9751801,4.4605765,6.3216186,4.1640844
1582,9.851311,1.2740855,2.7570362,1.1623491,7.1762238,4.3490133,9.549401,3.9210176,1.7730198,4.277602,6.2343903,4.2946453
1583,9.800498,0.7542566,2.5347428,2.0909,5.8383374,4.1033206,8.224271,4.2806025,0.36143032,4.323462,5.064156,4.805645
1584,9.802519,0.79476553,2.625391,1.9755712,6.2631316,4.121734,8.811258,4.09149,0.87846124,3.9911115,5.5721436,4.652683
1585,9.825775,0.8174745,2.468563,1.884236,5.924442,3.8969555,8.590773,4.3308825,0.44535574,4.3758807,5.504136,4.587228
1586,9.890232,1.0184472,2.8244572,1.409428,6.783944,4.4347897,9.286912,4.005162,1.2653512,3.772545,5.7419868,4.726023
1587,9.82445,1.1249661,2.4305236,1.0845798,6.221444,4.027904,8.691181,4.6520824,0.5830601,4.297752,5.2403703,4.823008
1588,9.864639,1.0264012,3.025948,1.4195334,6.2677436,4.008714,8.811563,4.4848638,0.38260493,4.0991807,5.687031,4.6420827
1589,9.899917,1.0323076,3.0782735,1.438111,6.6263833,4.2650275,9.154274,4.167448,0.8808069,3.9331532,5.878306,4.6209455
1590,9.820103,1.0952697,2.8070765,1.1807911,5.9381404,3.8332334,8.396884,4.8984747,-0.03569205,4.193902,5.205028,4.8342032
1591,9.884695,1.006877,2.9535387,1.349153,5.8883915,3.8094277,8.555739,4.7519875,-0.13607833,4.23326,5.5278835,4.682124
1592,9.860908,0.9333571,2.7085407,1.4375831,5.534483,3.671648,8.253118,4.931034,-0.4036832,4.1499367,5.2019997,4.8253064
1593,9.778586,0.970034,2.291904,1.46117,5.3846526,3.5620024,7.922183,5.006292,-0.4573166,4.2157774,4.7382307,4.877722
1594,9.798028,1.1462126,0.28348312,0.4380496,6.781687,3.8730133,10.041728,4.2694764,2.7717245,3.4558165,5.652942,4.7149916
1595,9.604243,1.034697,0.17240573,0.6162101,6.468025,3.339606,9.745381,4.5268254,1.8435477,3.5137947,5.3294334,4.592502
1596,9.647571,0.95151097,2.4046276,2.9935834,6.5412426,3.6880014,8.283675,3.4576752,1.7804328,6.062929,6.3941493,3.41393
1597,9.66745,1.01455,2.3818765,2.7717035,6.5787816,3.8772392,8.229581,3.5135832,1.5993198,5.8752227,5.943865,3.6474683
1598,9.205424,1.6905992,1.2220689,1.1235868,7.6095934,3.6618426,8.411389,3.702381,0.9747521,4.6850686,4.1526093,3.8021493
1599,9.136766,1.561819,0.93723845,1.365526,7.0039535,3.6705031,7.492438,4.2099447,0.94431484,3.261017,2.9103737,4.702551
1600,9.694094,0.96354604,2.1836746,2.8270092,6.328557,4.108984,7.7768283,3.54067,1.2849244,5.8386,5.1140404,4.013651
1601,9.084901,1.4274374,1.071661,2.1852434,6.6951966,3.7232573,6.8878946,4.1829042,1.2100614,3.8542328,2.8891554,4.6717606
1602,9.108172,1.6092097,0.99530876,1.3881874,6.7001195,3.2861586,7.2079883,4.4181647,0.27400663,3.5994852,2.8705628,4.4567494
1603,9.163284,1.6407819,1.2465223,1.281566,7.9532995,3.9924624,8.501462,3.5627205,1.8622526,3.7210596,3.9761333,4.202389
1604,9.365234,1.4612582,1.0726734,1.1474057,7.62238,4.154555,8.921812,3.6025612,2.2138336,3.8687944,4.465482,4.3481355
1605,9.177651,1.4623433,1.484999,1.5499102,6.0620666,2.7847009,7.1414547,4.8196673,-0.70369047,3.7621202,3.4600313,4.2341104
1606,9.135712,1.4936606,1.3268905,1.2859267,6.29005,2.6530025,7.520565,4.819659,-0.67708254,3.4032776,3.5915844,4.180276
1607,9.107599,1.5295264,1.2853681,1.6182704,6.2852836,2.8647563,6.938758,4.7378917,-0.24571425,3.6076882,3.0253432,4.3369684
1608,9.1687355,1.5187935,1.147373,1.6636164,6.272148,3.2676692,6.829999,4.538744,-0.015571536,3.7714443,2.7908444,4.5226307
1609,9.173672,1.5421832,1.1955544,1.473869,7.354414,3.5794227,8.232175,3.8475127,1.1944033,4.3598495,4.1361837,3.990327
1610,9.920797,0.9137446,0.84284633,1.1299928,6.766105,4.2684255,10.349252,3.6759613,3.6120496,4.0621395,6.756234,4.312502
1611,9.782859,0.8360556,0.076275244,0.9829927,6.4665074,4.2288947,9.807383,3.8981793,3.1253943,3.6805036,5.429792,4.8582635
1612,8.972641,1.6725073,0.9262642,1.8079675,6.8700423,3.420336,6.873265,4.311925,1.005079,3.695949,2.7206624,4.466425
1613,8.834153,1.965311,0.97536916,2.3933406,6.1032534,3.069179,5.3189487,4.7574444,0.58848876,3.4062161,1.8437692,4.4519753
1614,9.599336,0.8758492,1.1099069,1.6037253,6.38881,3.169533,9.590372,4.213192,2.0478122,3.925112,6.3920903,3.970238
1615,9.091068,1.6877049,0.9461347,1.39786,6.9628186,3.6154225,7.128157,4.306646,1.0563259,3.5087707,2.706517,4.643281
1616,9.035935,1.6882169,1.0964597,1.9498323,6.4023743,3.1552143,6.336873,4.597934,0.374115,3.58991,2.4642227,4.47734
1617,8.889466,1.8330563,0.9881496,2.1893198,6.2399297,3.0752194,5.799081,4.6836824,0.49004036,3.476783,2.1333787,4.437747
1618,9.083156,1.5787811,0.91829324,1.5813612,7.0979557,3.7335796,7.4306784,4.13589,1.5477549,3.6818852,3.1387718,4.5892076
1619,8.906863,1.7594366,0.8299696,1.5707443,7.34611,3.391105,7.345249,4.1136484,1.270189,3.8920121,3.0223057,4.208755
1620,9.813094,0.9405363,0.88185954,1.2024655,6.685542,3.9036472,10.069363,3.9081423,2.9716473,3.971511,6.425845,4.281987
1621,9.790372,1.0643613,1.8298066,1.5903016,6.854094,4.2201047,9.488622,3.7033627,2.390907,4.6537232,6.2272186,4.1617064
1622,9.862928,0.9477902,1.4350767,1.6130205,6.743072,4.395604,9.713916,3.5253048,2.9620988,4.68663,6.418318,4.207996
1623,8.909674,1.7720615,0.94098604,2.0492344,6.545792,3.2745888,6.2303166,4.512261,0.7848321,3.5134597,2.3096516,4.50195
1624,9.258515,1.6508662,1.1444645,1.1072614,7.6194673,3.9010556,8.435878,3.658858,1.3908291,4.525471,4.0526114,4.0360703
1625,8.441154,2.7553272,0.69481796,3.3469012,5.6111584,2.9796417,3.485953,4.87166,1.631327,3.0582185,1.1727736,4.029085
1626,9.814646,0.93915665,0.531811,1.04108,6.728221,4.283205,9.97213,3.7789497,3.3464155,3.8671281,5.9315414,4.6031384
1627,9.728412,0.94168323,0.4009785,1.0877609,6.945258,4.5424676,9.953134,3.530606,4.0993185,3.6773903,5.823572,4.651146
1628,9.824862,0.95655733,0.8447548,1.2151079,6.965877,4.5942216,10.120062,3.4221296,4.1261783,4.051203,6.487915,4.377018
1629,8.511242,2.6168847,0.77107316,3.0832531,5.7257385,2.9483628,3.8170035,4.901065,1.316258,3.0721972,1.170422,4.1738153
1630,8.707636,2.1939416,0.8884048,2.6609538,6.0064726,3.0093338,4.7550354,4.8215656,0.8377635,3.273104,1.5665172,4.3618107
1631,8.5845175,2.463588,0.81047887,2.9352043,5.8096566,2.9671397,4.166841,4.8772388,1.1190963,3.143024,1.335304,4.240447
1632,9.661658,1.0028485,2.1610427,2.44716,6.516524,4.117983,8.30549,3.6696222,1.5230389,5.3480954,5.413891,4.1040087
1633,9.768084,0.92206186,1.8679751,2.3435912,6.5499296,4.4480247,8.641308,3.4138262,1.952238,5.4047675,5.469382,4.2361574
1634,9.805758,0.9008983,1.8808262,2.4761305,6.385612,4.562409,8.240425,3.3636298,1.674418,5.7351556,5.0632486,4.3230076
1635,9.818857,0.9118072,1.9363123,2.4676108,6.493328,4.513208,8.535326,3.3061373,1.9453471,5.8109508,5.544801,4.1405616
1636,9.959211,1.1226089,0.75964546,0.61394906,6.8069305,3.9971392,10.362115,4.1130557,3.0597968,3.850804,6.5189915,4.4373565
1637,9.066966,1.6502498,1.013814,1.4295242,7.585654,3.662573,8.022916,3.816543,1.4717003,3.9694746,3.6374764,4.1466317
1638,9.24147,1.5864173,0.9337671,1.1105123,7.738056,4.0516706,8.603036,3.6345026,2.0208113,3.793011,3.9676256,4.3368564
1639,8.945739,1.8099134,1.0266126,1.3666565,7.7152066,3.4125614,7.851856,3.8649733,1.1607443,4.214778,3.5260167,3.8764734
1640,9.150625,1.7190545,1.2784613,1.2511826,8.031008,3.7673175,8.707475,3.426125,1.4476384,4.251184,4.360035,3.7263246
1641,9.046969,1.763675,1.2367287,1.2994449,7.921653,3.5398107,8.361554,3.6175988,1.1552004,4.2233605,4.052046,3.7192178
1642,10.099658,1.2889738,0.5651231,0.0138782775,6.4174767,3.4807003,10.213812,4.8714495,1.9042351,3.5886874,6.190322,4.6775665
1643,9.724366,0.93329424,1.5496403,1.9769812,6.706979,4.693833,8.682425,3.4883733,2.2450542,4.638233,4.8674054,4.712757
1644,9.716456,1.1746062,0.4189658,0.65427625,7.1727676,4.5294337,9.918465,3.694053,4.060783,3.5011687,5.710355,4.6974883
1645,9.64324,1.0467199,0.970526,1.3859762,7.1854286,4.5995674,9.515803,3.4606626,3.4467723,3.8426962,5.3662906,4.633565
1646,9.715358,1.1665528,1.1248388,1.1330501,7.2629914,4.6048074,9.685271,3.527774,3.495971,3.9870644,5.7096806,4.5277166
1647,9.809061,0.95371187,1.82907,2.1718872,6.6489453,4.401122,9.039224,3.3869238,2.284645,5.4184613,6.001706,4.067415
1648,9.759539,0.9763081,1.4606535,1.7166591,6.809852,4.5075183,9.208007,3.5154657,2.4561915,4.5507216,5.473816,4.482008
1649,9.775154,1.0348011,1.332526,1.4002252,7.067099,4.522372,9.726987,3.4994407,3.15953,4.177723,5.9486103,4.423372
1650,9.726962,0.99479574,1.1440059,1.5148563,6.9762683,4.667135,9.35323,3.4730258,3.037861,4.1585264,5.312672,4.6737003
1651,9.525321,1.3070782,0.81871015,0.96830034,7.3002644,4.331875,9.186322,3.7937074,2.91425,3.6148412,4.7981796,4.7025127
