outer_fold,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,inner_rmse
4,1.0,0.1,6,1,300,1,0.8,0.6127071794359875
4,1.0,0.1,6,1,300,1,1.0,0.5954516518741806
4,1.0,0.1,6,1,300,1,1.0,0.6302404415345478
4,1.0,0.1,6,1,300,1,1.0,0.601741474267346
4,1.0,0.1,6,1,300,5,0.8,0.5987105372749906
4,1.0,0.1,6,1,300,5,0.8,0.6234615301464855
4,1.0,0.1,6,1,300,5,0.8,0.6009771646829121
4,1.0,0.1,6,1,300,5,1.0,0.5989873429032532
4,1.0,0.1,6,1,300,5,1.0,0.6280573909923943
4,1.0,0.1,6,1,300,5,1.0,0.602078406542375
4,1.0,0.1,6,1,500,1,0.8,0.5995723437359567
4,1.0,0.1,6,1,500,1,0.8,0.6323770444699186
4,1.0,0.1,6,1,500,1,0.8,0.6161769751564166
4,1.0,0.1,6,1,500,1,1.0,0.6002123556195768
4,1.0,0.1,6,1,500,1,1.0,0.6325242508604328
4,1.0,0.1,6,1,500,1,1.0,0.6042774974516205
4,1.0,0.1,6,1,500,5,0.8,0.6053497032659949
4,1.0,0.1,6,1,500,5,0.8,0.6258793611985386
4,1.0,0.1,6,1,500,5,0.8,0.6067043455846177
4,1.0,0.1,6,1,500,5,1.0,0.6033141536274375
4,1.0,0.1,6,1,500,5,1.0,0.6292846972145437
4,1.0,0.1,6,1,500,5,1.0,0.6051523253006117
4,1.0,0.1,6,5,100,1,0.8,0.5940818000423017
4,1.0,0.1,6,5,100,1,0.8,0.629879391391333
4,1.0,0.1,6,5,100,1,0.8,0.606192252818805
4,1.0,0.1,6,5,100,1,1.0,0.5908886555712575
4,1.0,0.1,6,5,100,1,1.0,0.6361305743591548
4,1.0,0.1,6,5,100,1,1.0,0.6084253259300854
4,1.0,0.1,6,5,100,5,0.8,0.5902008998729357
4,1.0,0.1,6,5,100,5,0.8,0.6336901405364975
4,1.0,0.1,6,5,100,5,0.8,0.6017927268292572
4,1.0,0.1,6,5,100,5,1.0,0.5959199602466717
4,1.0,0.1,6,5,100,5,1.0,0.6312013347374225
4,1.0,0.1,6,5,100,5,1.0,0.6047320986672184
4,1.0,0.1,6,5,300,1,0.8,0.5984978501769721
4,1.0,0.1,6,5,300,1,0.8,0.6258265750427949
4,1.0,0.1,6,5,300,1,0.8,0.6083686819521682
4,1.0,0.1,6,5,300,1,1.0,0.5935630393396046
4,1.0,0.1,6,5,300,1,1.0,0.6326054818609252
4,1.0,0.1,6,5,300,1,1.0,0.6089263448038151
4,1.0,0.1,6,5,300,5,0.8,0.5952046457453904
4,1.0,0.1,6,5,300,5,0.8,0.6261211760795456
4,1.0,0.1,6,5,300,5,0.8,0.6008626945560855
4,1.0,0.1,6,5,300,5,1.0,0.6006837236653476
4,1.0,0.1,6,5,300,5,1.0,0.6270713782020825
4,1.0,0.1,6,5,300,5,1.0,0.6030399218766999
4,1.0,0.1,6,5,500,1,0.8,0.6043901041526735
4,1.0,0.1,6,5,500,1,0.8,0.6277578457632952
4,1.0,0.1,6,5,500,1,0.8,0.6130998908264588
4,1.0,0.1,6,5,500,1,1.0,0.5977926241849534
4,1.0,0.1,6,5,500,1,1.0,0.634560968075258
4,1.0,0.1,6,5,500,1,1.0,0.6130265195751027
4,1.0,0.1,6,5,500,5,0.8,0.602021459709015
4,1.0,0.1,6,5,500,5,0.8,0.6299164272633522
4,1.0,0.1,6,5,500,5,0.8,0.6084362286876157
4,1.0,0.1,6,5,500,5,1.0,0.6056292940583138
4,1.0,0.1,6,5,500,5,1.0,0.6289946743061011
4,1.0,0.1,6,5,500,5,1.0,0.606164579803229
5,0.8,0.03,3,1,100,1,0.8,0.7301663156500995
5,0.8,0.03,3,1,100,1,0.8,0.719114208958692
5,0.8,0.03,3,1,100,1,0.8,0.7274294392773955
5,0.8,0.03,3,1,100,1,1.0,0.7294051374641178
5,0.8,0.03,3,1,100,1,1.0,0.7216600601720852
5,0.8,0.03,3,1,100,1,1.0,0.7272653541589016
5,0.8,0.03,3,1,100,5,0.8,0.7315416658573641
5,0.8,0.03,3,1,100,5,0.8,0.7232003945417391
5,0.8,0.03,3,1,100,5,0.8,0.7281884836543132
5,0.8,0.03,3,1,100,5,1.0,0.7320053868320756
5,0.8,0.03,3,1,100,5,1.0,0.722491819593194
5,0.8,0.03,3,1,100,5,1.0,0.728423199021253
5,0.8,0.03,3,1,300,1,0.8,0.6479467329067193
5,0.8,0.03,3,1,300,1,0.8,0.6481544527292964
5,0.8,0.03,3,1,300,1,0.8,0.6458068427433128
5,0.8,0.03,3,1,300,1,1.0,0.6537401109851382
5,0.8,0.03,3,1,300,1,1.0,0.6540927116574209
5,0.8,0.03,3,1,300,1,1.0,0.6489724743441804
5,0.8,0.03,3,1,300,5,0.8,0.6485585483271683
5,0.8,0.03,3,1,300,5,0.8,0.6492492740902742
5,0.8,0.03,3,1,300,5,0.8,0.6466272837880277
5,0.8,0.03,3,1,300,5,1.0,0.6550848906260732
5,0.8,0.03,3,1,300,5,1.0,0.6511632970271918
5,0.8,0.03,3,1,300,5,1.0,0.648512230720031
5,0.8,0.03,3,1,500,1,0.8,0.6291621353575059
5,0.8,0.03,3,1,500,1,0.8,0.6274724923761799
5,0.8,0.03,3,1,500,1,0.8,0.6266533921469271
5,0.8,0.03,3,1,500,1,1.0,0.6337921749371921
5,0.8,0.03,3,1,500,1,1.0,0.6366376953106581
5,0.8,0.03,3,1,500,1,1.0,0.6299226254033877
5,0.8,0.03,3,1,500,5,0.8,0.6283598236239814
5,0.8,0.03,3,1,500,5,0.8,0.6288528071974312
5,0.8,0.03,3,1,500,5,0.8,0.6246027281849336
5,0.8,0.03,3,1,500,5,1.0,0.6344627179971213
5,0.8,0.03,3,1,500,5,1.0,0.6313069969463512
5,0.8,0.03,3,1,500,5,1.0,0.6285611010424875
5,0.8,0.03,3,5,100,1,0.8,0.7306206736161187
5,0.8,0.03,3,5,100,1,0.8,0.7193932134468264
5,0.8,0.03,3,5,100,1,0.8,0.7274473370610444
5,0.8,0.03,3,5,100,1,1.0,0.7295560118897877
5,0.8,0.03,3,5,100,1,1.0,0.7211745832417372
5,0.8,0.03,3,5,100,1,1.0,0.7271408577032007
5,0.8,0.03,3,5,100,5,0.8,0.7315089616400375
5,0.8,0.03,3,5,100,5,0.8,0.7231637860590382
5,0.8,0.03,3,5,100,5,0.8,0.7281138352132718
5,0.8,0.03,3,5,100,5,1.0,0.7322845315980355
5,0.8,0.03,3,5,100,5,1.0,0.7224936709792906
5,0.8,0.03,3,5,100,5,1.0,0.728423199021253
5,0.8,0.03,3,5,300,1,0.8,0.6478917565763187
5,0.8,0.03,3,5,300,1,0.8,0.6462402122039649
5,0.8,0.03,3,5,300,1,0.8,0.6465461748893279
5,0.8,0.03,3,5,300,1,1.0,0.6518723171420117
5,0.8,0.03,3,5,300,1,1.0,0.6503264040275595
5,0.8,0.03,3,5,300,1,1.0,0.6482204421880882
5,0.8,0.03,3,5,300,5,0.8,0.647442158059761
5,0.8,0.03,3,5,300,5,0.8,0.6494365168857037
5,0.8,0.03,3,5,300,5,0.8,0.6469382347356515
5,0.8,0.03,3,5,300,5,1.0,0.6543097242311953
5,0.8,0.03,3,5,300,5,1.0,0.6526524694153228
5,0.8,0.03,3,5,300,5,1.0,0.6491166766045008
5,0.8,0.03,3,5,500,1,0.8,0.6300537934421458
5,0.8,0.03,3,5,500,1,0.8,0.6255360268287031
5,0.8,0.03,3,5,500,1,0.8,0.6258186074603475
5,0.8,0.03,3,5,500,1,1.0,0.6327899311891815
5,0.8,0.03,3,5,500,1,1.0,0.6309904099461797
5,0.8,0.03,3,5,500,1,1.0,0.6293650247189302
5,0.8,0.03,3,5,500,5,0.8,0.626669028594075
5,0.8,0.03,3,5,500,5,0.8,0.6279197314650051
5,0.8,0.03,3,5,500,5,0.8,0.625332033505065
5,0.8,0.03,3,5,500,5,1.0,0.6355716734369947
5,0.8,0.03,3,5,500,5,1.0,0.6333837032498321
5,0.8,0.03,3,5,500,5,1.0,0.6290130519629095
5,0.8,0.03,6,1,100,1,0.8,0.6437815753209187
5,0.8,0.03,6,1,100,1,0.8,0.6383499573916743
5,0.8,0.03,6,1,100,1,0.8,0.6358485348490607
5,0.8,0.03,6,1,100,1,1.0,0.6438769188431623
5,0.8,0.03,6,1,100,1,1.0,0.6351911759075136
5,0.8,0.03,6,1,100,1,1.0,0.6364482725423088
5,0.8,0.03,6,1,100,5,0.8,0.6484025693917936
5,0.8,0.03,6,1,100,5,0.8,0.6449591821331616
5,0.8,0.03,6,1,100,5,0.8,0.6414255481103106
5,0.8,0.03,6,1,100,5,1.0,0.6473954787192878
5,0.8,0.03,6,1,100,5,1.0,0.641827353284139
5,0.8,0.03,6,1,100,5,1.0,0.6413669188220817
5,0.8,0.03,6,1,300,1,0.8,0.6084706146482144
5,0.8,0.03,6,1,300,1,0.8,0.6074203874422124
5,0.8,0.03,6,1,300,1,0.8,0.59887662294311
5,0.8,0.03,6,1,300,1,1.0,0.6112695075289921
5,0.8,0.03,6,1,300,1,1.0,0.6093636932719938
5,0.8,0.03,6,1,300,1,1.0,0.5991126001603325
5,0.8,0.03,6,1,300,5,0.8,0.6070584170852678
5,0.8,0.03,6,1,300,5,0.8,0.6095646949468541
5,0.8,0.03,6,1,300,5,0.8,0.6001669304212922
5,0.8,0.03,6,1,300,5,1.0,0.6101892995147163
5,0.8,0.03,6,1,300,5,1.0,0.6082478375482948
5,0.8,0.03,6,1,300,5,1.0,0.6011952726126395
5,0.8,0.03,6,1,500,1,0.8,0.6051828362293868
5,0.8,0.03,6,1,500,1,0.8,0.6041100876785164
5,0.8,0.03,6,1,500,1,0.8,0.5967365520793038
5,0.8,0.03,6,1,500,1,1.0,0.6067234800550035
5,0.8,0.03,6,1,500,1,1.0,0.6068442995892894
5,0.8,0.03,6,1,500,1,1.0,0.5979127322788166
5,0.8,0.03,6,1,500,5,0.8,0.602166146476904
5,0.8,0.03,6,1,500,5,0.8,0.605792671319645
5,0.8,0.03,6,1,500,5,0.8,0.5967298458672778
5,0.8,0.03,6,1,500,5,1.0,0.6040898209707657
5,0.8,0.03,6,1,500,5,1.0,0.6051274551494132
5,0.8,0.03,6,1,500,5,1.0,0.5997382687183391
5,0.8,0.03,6,5,100,1,0.8,0.6438575470606037
5,0.8,0.03,6,5,100,1,0.8,0.637353006703179
5,0.8,0.03,6,5,100,1,0.8,0.6353076936806931
5,0.8,0.03,6,5,100,1,1.0,0.6440540789204826
5,0.8,0.03,6,5,100,1,1.0,0.6363119960354012
5,0.8,0.03,6,5,100,1,1.0,0.6359321268238789
5,0.8,0.03,6,5,100,5,0.8,0.6486261232773758
5,0.8,0.03,6,5,100,5,0.8,0.6436319688028124
5,0.8,0.03,6,5,100,5,0.8,0.6413059627620707
5,0.8,0.03,6,5,100,5,1.0,0.6491469835177168
5,0.8,0.03,6,5,100,5,1.0,0.6396348407722107
5,0.8,0.03,6,5,100,5,1.0,0.6400294969259703
5,0.8,0.03,6,5,300,1,0.8,0.6080404902396204
5,0.8,0.03,6,5,300,1,0.8,0.6079379642562319
5,0.8,0.03,6,5,300,1,0.8,0.5978245581056224
5,0.8,0.03,6,5,300,1,1.0,0.6110492896708328
5,0.8,0.03,6,5,300,1,1.0,0.6073607056405484
5,0.8,0.03,6,5,300,1,1.0,0.6017946362810255
5,0.8,0.03,6,5,300,5,0.8,0.6061421430667443
5,0.8,0.03,6,5,300,5,0.8,0.6071147291396233
5,0.8,0.03,6,5,300,5,0.8,0.5989030584052073
5,0.8,0.03,6,5,300,5,1.0,0.6105290570324076
5,0.8,0.03,6,5,300,5,1.0,0.6075114323819915
5,0.8,0.03,6,5,300,5,1.0,0.6024690062369125
5,0.8,0.03,6,5,500,1,0.8,0.6041941941940628
5,0.8,0.03,6,5,500,1,0.8,0.6047439636532472
5,0.8,0.03,6,5,500,1,0.8,0.596137335765054
5,0.8,0.03,6,5,500,1,1.0,0.6057322730894764
5,0.8,0.03,6,5,500,1,1.0,0.6042926600574802
5,0.8,0.03,6,5,500,1,1.0,0.6014329533825102
5,0.8,0.03,6,5,500,5,0.8,0.6015218986993721
5,0.8,0.03,6,5,500,5,0.8,0.6023857279636528
5,0.8,0.03,6,5,500,5,0.8,0.5958700394106398
5,0.8,0.03,6,5,500,5,1.0,0.605908548470119
5,0.8,0.03,6,5,500,5,1.0,0.6037039878277013
5,0.8,0.03,6,5,500,5,1.0,0.5999013491225159
5,0.8,0.1,3,1,100,1,0.8,0.6484814508304045
5,0.8,0.1,3,1,100,1,0.8,0.6399426913440347
5,0.8,0.1,3,1,100,1,0.8,0.6430851936251021
5,0.8,0.1,3,1,100,1,1.0,0.6525120808918513
5,0.8,0.1,3,1,100,1,1.0,0.6518896302612651
5,0.8,0.1,3,1,100,1,1.0,0.6459674962209712
5,0.8,0.1,3,1,100,5,0.8,0.6525244534189854
5,0.8,0.1,3,1,100,5,0.8,0.6485477225343727
5,0.8,0.1,3,1,100,5,0.8,0.6485694604389747
5,0.8,0.1,3,1,100,5,1.0,0.648824708645493
5,0.8,0.1,3,1,100,5,1.0,0.6468027146521452
5,0.8,0.1,3,1,100,5,1.0,0.6506286778926473
5,0.8,0.1,3,1,300,1,0.8,0.6188495427464751
5,0.8,0.1,3,1,300,1,0.8,0.6110500924045805
5,0.8,0.1,3,1,300,1,0.8,0.6132667948219787
5,0.8,0.1,3,1,300,1,1.0,0.622713276295944
5,0.8,0.1,3,1,300,1,1.0,0.623301948850167
5,0.8,0.1,3,1,300,1,1.0,0.616203778015841
5,0.8,0.1,3,1,300,5,0.8,0.6210621774586007
5,0.8,0.1,3,1,300,5,0.8,0.6162708079440763
5,0.8,0.1,3,1,300,5,0.8,0.6138975440484289
5,0.8,0.1,3,1,300,5,1.0,0.6178385659307284
5,0.8,0.1,3,1,300,5,1.0,0.6158354607955904
5,0.8,0.1,3,1,300,5,1.0,0.6173376121110132
5,0.8,0.1,3,1,500,1,0.8,0.6122965900347359
5,0.8,0.1,3,1,500,1,0.8,0.6073644877819654
5,0.8,0.1,3,1,500,1,0.8,0.6073948091853086
5,0.8,0.1,3,1,500,1,1.0,0.61654027502228
5,0.8,0.1,3,1,500,1,1.0,0.6178823009267864
5,0.8,0.1,3,1,500,1,1.0,0.6120332673656207
5,0.8,0.1,3,1,500,5,0.8,0.6155336620992885
5,0.8,0.1,3,1,500,5,0.8,0.6112883972973747
5,0.8,0.1,3,1,500,5,0.8,0.6091178792097661
5,0.8,0.1,3,1,500,5,1.0,0.6122958561031813
5,0.8,0.1,3,1,500,5,1.0,0.61066147755362
5,0.8,0.1,3,1,500,5,1.0,0.6135206453914701
5,0.8,0.1,3,5,100,1,0.8,0.648016974786123
5,0.8,0.1,3,5,100,1,0.8,0.6442214892709545
5,0.8,0.1,3,5,100,1,0.8,0.6426417641892446
5,0.8,0.1,3,5,100,1,1.0,0.6508985245838167
5,0.8,0.1,3,5,100,1,1.0,0.644710918480656
5,0.8,0.1,3,5,100,1,1.0,0.6440885214590657
5,0.8,0.1,3,5,100,5,0.8,0.6538398144040761
5,0.8,0.1,3,5,100,5,0.8,0.6485884251890006
5,0.8,0.1,3,5,100,5,0.8,0.6463711872542331
5,0.8,0.1,3,5,100,5,1.0,0.6485546149101433
5,0.8,0.1,3,5,100,5,1.0,0.6486577898354868
5,0.8,0.1,3,5,100,5,1.0,0.6493718966111165
5,0.8,0.1,3,5,300,1,0.8,0.6192429805608569
5,0.8,0.1,3,5,300,1,0.8,0.6138209031886842
5,0.8,0.1,3,5,300,1,0.8,0.6145323398305725
5,0.8,0.1,3,5,300,1,1.0,0.6212549149333423
5,0.8,0.1,3,5,300,1,1.0,0.6169442604865918
5,0.8,0.1,3,5,300,1,1.0,0.6181840002086195
5,0.8,0.1,3,5,300,5,0.8,0.6205134683044774
5,0.8,0.1,3,5,300,5,0.8,0.6174828944368145
5,0.8,0.1,3,5,300,5,0.8,0.61576235382023
5,0.8,0.1,3,5,300,5,1.0,0.6157691577143951
5,0.8,0.1,3,5,300,5,1.0,0.6147035347865165
5,0.8,0.1,3,5,300,5,1.0,0.6184598586396926
5,0.8,0.1,3,5,500,1,0.8,0.6145635315227839
5,0.8,0.1,3,5,500,1,0.8,0.610027679719075
5,0.8,0.1,3,5,500,1,0.8,0.6090534828182165
5,0.8,0.1,3,5,500,1,1.0,0.6146977335184218
5,0.8,0.1,3,5,500,1,1.0,0.6114961471638107
5,0.8,0.1,3,5,500,1,1.0,0.6123697819905454
5,0.8,0.1,3,5,500,5,0.8,0.6142148626671114
5,0.8,0.1,3,5,500,5,0.8,0.6118598100489071
5,0.8,0.1,3,5,500,5,0.8,0.6091970132284144
5,0.8,0.1,3,5,500,5,1.0,0.6103378138297362
5,0.8,0.1,3,5,500,5,1.0,0.6095938444712612
5,0.8,0.1,3,5,500,5,1.0,0.6126362499393678
5,0.8,0.1,6,1,100,1,0.8,0.616810523437113
5,0.8,0.1,6,1,100,1,0.8,0.6124124011613253
5,0.8,0.1,6,1,100,1,0.8,0.6036864067116868
5,0.8,0.1,6,1,100,1,1.0,0.6171314265149586
5,0.8,0.1,6,1,100,1,1.0,0.6133916936915044
5,0.8,0.1,6,1,100,1,1.0,0.6071257096091784
5,0.8,0.1,6,1,100,5,0.8,0.6129876161725538
5,0.8,0.1,6,1,100,5,0.8,0.6134248338648546
5,0.8,0.1,6,1,100,5,0.8,0.6048524189932062
5,0.8,0.1,6,1,100,5,1.0,0.6136658013778953
5,0.8,0.1,6,1,100,5,1.0,0.6127849738704937
5,0.8,0.1,6,1,100,5,1.0,0.6080583838097722
5,0.8,0.1,6,1,300,1,0.8,0.6190126916241558
5,0.8,0.1,6,1,300,1,0.8,0.6163067989425088
5,0.8,0.1,6,1,300,1,0.8,0.6059283133267029
5,0.8,0.1,6,1,300,1,1.0,0.615665320181962
5,0.8,0.1,6,1,300,1,1.0,0.6148214839064509
5,0.8,0.1,6,1,300,1,1.0,0.6129427888078763
5,0.8,0.1,6,1,300,5,0.8,0.6139564569563448
5,0.8,0.1,6,1,300,5,0.8,0.6134504743263529
5,0.8,0.1,6,1,300,5,0.8,0.6086060340994995
5,0.8,0.1,6,1,300,5,1.0,0.6092070346646399
5,0.8,0.1,6,1,300,5,1.0,0.6126656768901584
5,0.8,0.1,6,1,300,5,1.0,0.6091298811718667
5,0.8,0.1,6,1,500,1,0.8,0.6234935748994154
5,0.8,0.1,6,1,500,1,0.8,0.6192390850831434
5,0.8,0.1,6,1,500,1,0.8,0.610833993388166
5,0.8,0.1,6,1,500,1,1.0,0.6182029564569896
5,0.8,0.1,6,1,500,1,1.0,0.6190932921139364
5,0.8,0.1,6,1,500,1,1.0,0.6168639617169979
5,0.8,0.1,6,1,500,5,0.8,0.6178913533524923
5,0.8,0.1,6,1,500,5,0.8,0.6189230349099121
5,0.8,0.1,6,1,500,5,0.8,0.6137698923366145
5,0.8,0.1,6,1,500,5,1.0,0.613118503345422
5,0.8,0.1,6,1,500,5,1.0,0.6153316855419027
5,0.8,0.1,6,1,500,5,1.0,0.6139871222609132
5,0.8,0.1,6,5,100,1,0.8,0.6172771647661364
5,0.8,0.1,6,5,100,1,0.8,0.6140525301805185
5,0.8,0.1,6,5,100,1,0.8,0.6035998073841604
5,0.8,0.1,6,5,100,1,1.0,0.6172993153347486
5,0.8,0.1,6,5,100,1,1.0,0.6126583009196866
5,0.8,0.1,6,5,100,1,1.0,0.6038573793539611
5,0.8,0.1,6,5,100,5,0.8,0.6153960859968687
5,0.8,0.1,6,5,100,5,0.8,0.6160470132257643
5,0.8,0.1,6,5,100,5,0.8,0.600478658721082
5,0.8,0.1,6,5,100,5,1.0,0.6121063432277428
5,0.8,0.1,6,5,100,5,1.0,0.6114009217578341
5,0.8,0.1,6,5,100,5,1.0,0.6055767447215742
5,0.8,0.1,6,5,300,1,0.8,0.6176299639009932
5,0.8,0.1,6,5,300,1,0.8,0.6140786907267811
5,0.8,0.1,6,5,300,1,0.8,0.6058365937189257
5,0.8,0.1,6,5,300,1,1.0,0.6166617695954992
5,0.8,0.1,6,5,300,1,1.0,0.6126258592240884
5,0.8,0.1,6,5,300,1,1.0,0.6075964200073054
5,0.8,0.1,6,5,300,5,0.8,0.6144137528417373
5,0.8,0.1,6,5,300,5,0.8,0.6150606787927505
5,0.8,0.1,6,5,300,5,0.8,0.6026742258881681
5,0.8,0.1,6,5,300,5,1.0,0.6089143246873989
5,0.8,0.1,6,5,300,5,1.0,0.6120992305220998
5,0.8,0.1,6,5,300,5,1.0,0.6077976442975144
5,0.8,0.1,6,5,500,1,0.8,0.6224317584322812
5,0.8,0.1,6,5,500,1,0.8,0.6186899594680129
5,0.8,0.1,6,5,500,1,0.8,0.6115870169371961
5,0.8,0.1,6,5,500,1,1.0,0.6193146165024327
5,0.8,0.1,6,5,500,1,1.0,0.6169616277594714
5,0.8,0.1,6,5,500,1,1.0,0.6128093308333031
5,0.8,0.1,6,5,500,5,0.8,0.620074893120347
5,0.8,0.1,6,5,500,5,0.8,0.6195389504435279
5,0.8,0.1,6,5,500,5,0.8,0.6079061638453915
5,0.8,0.1,6,5,500,5,1.0,0.6110734561148673
5,0.8,0.1,6,5,500,5,1.0,0.6155102943969932
5,0.8,0.1,6,5,500,5,1.0,0.6115525216548974
5,1.0,0.03,3,1,100,1,0.8,0.7291542063165395
5,1.0,0.03,3,1,100,1,0.8,0.7201011751140425
5,1.0,0.03,3,1,100,1,0.8,0.7248817822454191
5,1.0,0.03,3,1,100,1,1.0,0.7291152137277231
5,1.0,0.03,3,1,100,1,1.0,0.7210516017730114
5,1.0,0.03,3,1,100,1,1.0,0.7266082866692504
5,1.0,0.03,3,1,100,5,0.8,0.730338877116045
5,1.0,0.03,3,1,100,5,0.8,0.7240010097675279
5,1.0,0.03,3,1,100,5,0.8,0.7260593210694252
5,1.0,0.03,3,1,100,5,1.0,0.7303762149952364
5,1.0,0.03,3,1,100,5,1.0,0.7230653606931008
5,1.0,0.03,3,1,100,5,1.0,0.7283459091382273
5,1.0,0.03,3,1,300,1,0.8,0.6490686915974166
5,1.0,0.03,3,1,300,1,0.8,0.6489493156964211
5,1.0,0.03,3,1,300,1,0.8,0.6458474416703851
5,1.0,0.03,3,1,300,1,1.0,0.6551373807016556
5,1.0,0.03,3,1,300,1,1.0,0.6512295430787193
5,1.0,0.03,3,1,300,1,1.0,0.6477481557674732
5,1.0,0.03,3,1,300,5,0.8,0.6468839678686275
5,1.0,0.03,3,1,300,5,0.8,0.6508185615413752
5,1.0,0.03,3,1,300,5,0.8,0.6454847288340404
5,1.0,0.03,3,1,300,5,1.0,0.6547340905364643
5,1.0,0.03,3,1,300,5,1.0,0.6491010246699028
5,1.0,0.03,3,1,300,5,1.0,0.6480554770468878
5,1.0,0.03,3,1,500,1,0.8,0.6294473832596279
5,1.0,0.03,3,1,500,1,0.8,0.6286516025058357
5,1.0,0.03,3,1,500,1,0.8,0.6260853505369236
5,1.0,0.03,3,1,500,1,1.0,0.6369101544376696
5,1.0,0.03,3,1,500,1,1.0,0.6338731743164986
5,1.0,0.03,3,1,500,1,1.0,0.629840487983331
5,1.0,0.03,3,1,500,5,0.8,0.6269676222475413
5,1.0,0.03,3,1,500,5,0.8,0.6309180930254176
5,1.0,0.03,3,1,500,5,0.8,0.6246970600575974
5,1.0,0.03,3,1,500,5,1.0,0.6350462237005615
5,1.0,0.03,3,1,500,5,1.0,0.6305938609488713
5,1.0,0.03,3,1,500,5,1.0,0.6287367533110679
5,1.0,0.03,3,5,100,1,0.8,0.7290394147445022
5,1.0,0.03,3,5,100,1,0.8,0.7200724736402707
5,1.0,0.03,3,5,100,1,0.8,0.7251657641276885
5,1.0,0.03,3,5,100,1,1.0,0.7291152137277231
5,1.0,0.03,3,5,100,1,1.0,0.7205563282169024
5,1.0,0.03,3,5,100,1,1.0,0.7269233961037521
5,1.0,0.03,3,5,100,5,0.8,0.7303443029467875
5,1.0,0.03,3,5,100,5,0.8,0.7239614668872577
5,1.0,0.03,3,5,100,5,0.8,0.7260933215877847
5,1.0,0.03,3,5,100,5,1.0,0.7303388627163454
5,1.0,0.03,3,5,100,5,1.0,0.7230579251837685
5,1.0,0.03,3,5,100,5,1.0,0.7283459091382273
5,1.0,0.03,3,5,300,1,0.8,0.647873764085605
5,1.0,0.03,3,5,300,1,0.8,0.6473407627209232
5,1.0,0.03,3,5,300,1,0.8,0.644255935297074
5,1.0,0.03,3,5,300,1,1.0,0.6560907702767639
5,1.0,0.03,3,5,300,1,1.0,0.6493185537823567
5,1.0,0.03,3,5,300,1,1.0,0.6479046704195396
5,1.0,0.03,3,5,300,5,0.8,0.647356211847123
5,1.0,0.03,3,5,300,5,0.8,0.6504970443088123
5,1.0,0.03,3,5,300,5,0.8,0.645685344615502
5,1.0,0.03,3,5,300,5,1.0,0.6543648603185535
5,1.0,0.03,3,5,300,5,1.0,0.6498390595687411
5,1.0,0.03,3,5,300,5,1.0,0.6488043978524423
5,1.0,0.03,3,5,500,1,0.8,0.629293285406625
5,1.0,0.03,3,5,500,1,0.8,0.6270992893815134
5,1.0,0.03,3,5,500,1,0.8,0.625645954313975
5,1.0,0.03,3,5,500,1,1.0,0.6370120404268289
5,1.0,0.03,3,5,500,1,1.0,0.6305021678468745
5,1.0,0.03,3,5,500,1,1.0,0.6295900624985517
5,1.0,0.03,3,5,500,5,0.8,0.6276626487816741
5,1.0,0.03,3,5,500,5,0.8,0.6306513039588061
5,1.0,0.03,3,5,500,5,0.8,0.625146541057854
5,1.0,0.03,3,5,500,5,1.0,0.6351505418130879
5,1.0,0.03,3,5,500,5,1.0,0.6314860086160817
5,1.0,0.03,3,5,500,5,1.0,0.6290940405303299
5,1.0,0.03,6,1,100,1,0.8,0.6432541888670422
5,1.0,0.03,6,1,100,1,0.8,0.6377414094750972
5,1.0,0.03,6,1,100,1,0.8,0.6375611435476964
5,1.0,0.03,6,1,100,1,1.0,0.645815293061739
5,1.0,0.03,6,1,100,1,1.0,0.6376858797327496
5,1.0,0.03,6,1,100,1,1.0,0.6347436661493083
5,1.0,0.03,6,1,100,5,0.8,0.6462190250363369
5,1.0,0.03,6,1,100,5,0.8,0.6440010164914414
5,1.0,0.03,6,1,100,5,0.8,0.6424131859165991
5,1.0,0.03,6,1,100,5,1.0,0.6498275475570469
5,1.0,0.03,6,1,100,5,1.0,0.6429024197931358
5,1.0,0.03,6,1,100,5,1.0,0.6398590375359553
5,1.0,0.03,6,1,300,1,0.8,0.6072690494657663
5,1.0,0.03,6,1,300,1,0.8,0.6071320833932876
5,1.0,0.03,6,1,300,1,0.8,0.6001618790941599
5,1.0,0.03,6,1,300,1,1.0,0.6135811590842298
5,1.0,0.03,6,1,300,1,1.0,0.609979283699339
5,1.0,0.03,6,1,300,1,1.0,0.6001048583378219
5,1.0,0.03,6,1,300,5,0.8,0.6060536733985665
5,1.0,0.03,6,1,300,5,0.8,0.6086984020387446
5,1.0,0.03,6,1,300,5,0.8,0.5996750629347869
5,1.0,0.03,6,1,300,5,1.0,0.6121760561136166
5,1.0,0.03,6,1,300,5,1.0,0.6102850754094351
5,1.0,0.03,6,1,300,5,1.0,0.6054503169260409
5,1.0,0.03,6,1,500,1,0.8,0.6048015129722052
5,1.0,0.03,6,1,500,1,0.8,0.6041441144646602
5,1.0,0.03,6,1,500,1,0.8,0.5986102856259939
5,1.0,0.03,6,1,500,1,1.0,0.6105712110042922
5,1.0,0.03,6,1,500,1,1.0,0.6065523619092258
5,1.0,0.03,6,1,500,1,1.0,0.5990975499539983
5,1.0,0.03,6,1,500,5,0.8,0.6016802169419685
5,1.0,0.03,6,1,500,5,0.8,0.6037827188617964
5,1.0,0.03,6,1,500,5,0.8,0.5971951992800877
